WAST,DP,Dta,Dts,EV,QFE,QFF,QNH,RF,RH,S,SR,ST1,ST2,ST3,ST4,Sx,T
24/09/2007 21:10,7.8,181,8,5225.83,1010.4,1014,1014,471.1,97.4,0,24,15.3,17,17.2,17.2,3,8.23
24/09/2007 21:20,8.1,167,35,5225.83,1010.7,1014.3,1014.3,471.1,97.5,2,20,15.2,16.9,17.2,17.3,5,8.52
24/09/2007 21:30,8.1,292,50,5225.83,1010.6,1014.2,1014.2,471.3,97.5,3,16,15,16.8,17.2,17.3,6,8.45
24/09/2007 21:40,8.1,347,19,5225.83,1010.6,1014.2,1014.2,471.3,97.6,4,21,14.9,16.8,17.2,17.3,6,8.45
24/09/2007 21:50,8.2,261,87,5225.82,1011.1,1014.7,1014.7,471.3,97.6,2,10,14.8,16.7,17.2,17.2,7,8.55
24/09/2007 22:00,8.2,139,8,5225.82,1011,1014.6,1014.6,471.6,97.7,3,20,14.8,16.7,17.2,17.3,6,8.55
24/09/2007 22:10,8.2,121,2,5225.81,1011.1,1014.7,1014.7,471.8,97.7,1,22,14.7,16.6,17.2,17.3,4,8.59
24/09/2007 22:20,8.2,81,25,5225.81,1011,1014.6,1014.6,472.1,97.7,3,19,14.6,16.6,17.2,17.2,5,8.55
24/09/2007 22:30,8.2,27,8,5225.81,1011.2,1014.8,1014.8,472.1,97.7,2,23,14.5,16.5,17.2,17.3,5,8.53
24/09/2007 22:40,8.2,23,0,5225.8,1011.4,1015,1015,472.8,97.7,0,25,14.4,16.4,17.2,17.3,0,8.55
24/09/2007 22:50,8.2,261,34,5225.79,1011.7,1015.3,1015.3,473.1,97.7,0,20,14.4,16.4,17.2,17.3,0,8.58
24/09/2007 23:00,8.2,116,46,5225.79,1011.5,1015.1,1015.1,473.6,97.8,3,15,14.3,16.3,17.2,17.3,5,8.48
24/09/2007 23:10,8,70,10,5225.79,1011.5,1015.1,1015.1,473.6,97.8,4,14,14.3,16.2,17.1,17.3,5,8.33
24/09/2007 23:20,7.9,70,8,5225.78,1011.5,1015.1,1015.1,473.6,97.8,2,15,14.2,16.2,17.1,17.3,4,8.21
24/09/2007 23:30,7.9,121,16,5225.77,1011.9,1015.5,1015.5,473.6,97.8,2,11,14.1,16.1,17.1,17.3,5,8.27
24/09/2007 23:40,8,134,15,5225.76,1012,1015.6,1015.6,473.8,97.8,0,24,14,16.1,17.1,17.3,0,8.33
24/09/2007 23:50,8.1,139,16,5225.75,1012.3,1015.9,1015.9,473.8,97.8,0,29,13.9,16,17.1,17.3,4,8.42
25/09/2007 0:00,7.8,139,15,5225.74,1012.2,1015.8,1015.8,473.8,97.8,2,19,13.9,15.9,17.1,17.3,5,8.13
25/09/2007 0:10,7.4,146,10,5225.74,1012,1015.6,1015.6,473.8,97.8,3,18,13.8,15.9,17.1,17.3,5,7.75
25/09/2007 0:20,7.2,126,4,5225.73,1012,1015.6,1015.6,473.8,97.7,0,23,13.7,15.8,17.1,17.3,0,7.57
25/09/2007 0:30,6.9,120,0,5225.72,1011.9,1015.5,1015.5,473.8,97.7,0,23,13.6,15.8,17,17.3,0,7.26
25/09/2007 0:40,6.7,120,0,5225.71,1011.9,1015.5,1015.5,473.8,97.6,0,31,13.5,15.7,17,17.3,0,7.03
25/09/2007 0:50,6.7,120,0,5225.7,1012.1,1015.7,1015.7,473.8,97.7,0,15,13.4,15.7,17,17.3,0,7.04
25/09/2007 1:00,6.9,180,70,5225.69,1012.6,1016.2,1016.2,474.1,97.7,0,27,13.3,15.6,17,17.3,0,7.23
25/09/2007 1:10,6.9,256,0,5225.68,1012.7,1016.3,1016.3,474.3,97.8,0,13,13.2,15.6,17,17.3,0,7.26
25/09/2007 1:20,6.9,247,0,5225.67,1012.7,1016.3,1016.3,474.3,97.8,0,9,13.1,15.5,17,17.3,0,7.19
25/09/2007 1:30,6.8,247,0,5225.66,1012.7,1016.3,1016.3,474.3,97.7,0,21,13,15.5,17,17.3,0,7.17
25/09/2007 1:40,6.7,247,0,5225.65,1012.8,1016.4,1016.4,474.3,97.8,0,18,13,15.4,16.9,17.3,0,7.01
25/09/2007 1:50,6.7,247,0,5225.64,1012.9,1016.5,1016.5,474.3,97.8,0,17,12.9,15.3,16.9,17.3,0,7.04
25/09/2007 2:00,6.5,247,0,5225.63,1013.1,1016.7,1016.7,474.3,97.8,0,18,12.8,15.3,16.9,17.3,0,6.82
25/09/2007 2:10,6.5,309,25,5225.63,1013.2,1016.8,1016.8,474.3,97.8,3,15,12.7,15.2,16.9,17.3,7,6.83
25/09/2007 2:20,7,341,12,5225.63,1012.9,1016.5,1016.5,474.3,97.8,4,24,12.7,15.2,16.9,17.3,7,7.28
25/09/2007 2:30,6.8,347,0,5225.62,1012.7,1016.3,1016.3,474.3,97.9,1,20,12.6,15.1,16.8,17.3,4,7.08
25/09/2007 2:40,6.6,346,0,5225.61,1012.9,1016.5,1016.5,474.3,97.9,0,14,12.5,15.1,16.8,17.3,0,6.89
25/09/2007 2:50,6.3,346,0,5225.6,1013.1,1016.7,1016.7,474.3,97.9,0,14,12.4,15,16.8,17.3,0,6.63
25/09/2007 3:00,6.4,346,0,5225.59,1013.2,1016.8,1016.8,474.3,97.9,0,17,12.3,15,16.8,17.3,0,6.68
25/09/2007 3:10,6.1,346,0,5225.58,1013.4,1017,1017,474.3,97.8,0,22,12.2,14.9,16.8,17.3,0,6.46
25/09/2007 3:20,6,346,0,5225.57,1013.6,1017.3,1017.2,474.3,97.8,0,12,12.2,14.9,16.8,17.3,0,6.3
25/09/2007 3:30,6,346,0,5225.56,1013.5,1017.2,1017.1,474.3,97.9,0,18,12.1,14.8,16.7,17.3,0,6.29
25/09/2007 3:40,5.6,348,11,5225.55,1013.4,1017.1,1017,474.3,97.9,0,18,12,14.7,16.7,17.3,1,5.93
25/09/2007 3:50,5.4,50,0,5225.54,1013.6,1017.3,1017.2,474.3,97.9,0,12,11.9,14.7,16.7,17.3,3,5.75
25/09/2007 4:00,5.3,65,14,5225.54,1013.7,1017.4,1017.3,474.3,97.8,4,17,11.8,14.6,16.7,17.3,5,5.61
25/09/2007 4:10,5.6,84,3,5225.54,1013.8,1017.5,1017.4,474.3,97.9,4,20,11.7,14.6,16.6,17.3,5,5.9
25/09/2007 4:20,5.9,64,8,5225.54,1013.8,1017.5,1017.4,474.3,97.9,4,20,11.6,14.5,16.6,17.3,4,6.2
25/09/2007 4:30,5.9,48,8,5225.53,1014,1017.7,1017.6,474.3,97.9,3,9,11.6,14.5,16.6,17.3,4,6.24
25/09/2007 4:40,6,56,2,5225.53,1014.1,1017.8,1017.7,474.3,98,3,19,11.5,14.4,16.6,17.3,5,6.3
25/09/2007 4:50,5.8,77,7,5225.53,1014.4,1018.1,1018,474.3,98,4,19,11.5,14.4,16.5,17.3,5,6.11
25/09/2007 5:00,5.8,75,0,5225.53,1014.4,1018.1,1018,474.3,98,3,27,11.4,14.3,16.6,17.3,4,6.09
25/09/2007 5:10,6,49,13,5225.53,1014.6,1018.3,1018.2,474.3,98,4,15,11.4,14.3,16.5,17.3,5,6.26
25/09/2007 5:20,5.9,43,3,5225.53,1014.6,1018.3,1018.2,474.3,98,4,14,11.3,14.2,16.5,17.3,6,6.2
25/09/2007 5:30,5.9,35,9,5225.53,1014.8,1018.5,1018.4,474.3,98,4,29,11.2,14.2,16.5,17.3,5,6.22
25/09/2007 5:40,6.3,32,6,5225.53,1014.9,1018.6,1018.5,474.3,98,4,15,11.2,14.1,16.5,17.3,5,6.6
25/09/2007 5:50,6.2,34,2,5225.53,1015.1,1018.8,1018.7,474.3,98,4,17,11.1,14.1,16.4,17.3,5,6.54
25/09/2007 6:00,6.2,39,4,5225.53,1015.3,1019,1018.9,474.3,98,4,27,11,14,16.4,17.3,5,6.45
25/09/2007 6:10,5.9,45,3,5225.53,1015.5,1019.2,1019.1,474.3,98,4,31,11,14,16.4,17.3,5,6.24
25/09/2007 6:20,6,71,2,5225.53,1015.7,1019.4,1019.3,474.3,98,3,56,11,13.9,16.4,17.3,4,6.32
25/09/2007 6:30,6.6,59,2,5225.53,1015.7,1019.4,1019.3,474.3,98.1,3,51,10.9,13.9,16.4,17.3,5,6.84
25/09/2007 6:40,6.7,52,3,5225.53,1015.7,1019.3,1019.3,474.3,98.1,5,38,10.9,13.8,16.3,17.3,7,6.96
25/09/2007 6:50,6.9,49,11,5225.53,1016.2,1019.8,1019.8,474.3,98.1,4,89,10.9,13.8,16.3,17.3,6,7.14
25/09/2007 7:00,7.2,60,16,5225.54,1016.3,1019.9,1019.9,474.3,98.2,3,147,10.9,13.8,16.3,17.3,5,7.49
25/09/2007 7:10,8,28,14,5225.56,1016.4,1020,1020,474.3,98.2,5,214,10.9,13.7,16.3,17.3,7,8.25
25/09/2007 7:20,7.8,20,14,5225.57,1016.3,1019.9,1019.9,474.3,98.2,6,101,10.9,13.7,16.2,17.3,9,8.06
25/09/2007 7:30,7.8,45,12,5225.58,1016.5,1020.1,1020.1,474.3,98.2,4,184,11,13.6,16.2,17.3,6,8.03
25/09/2007 7:40,8.3,10,12,5225.6,1016.8,1020.4,1020.4,474.3,98.2,4,211,11.1,13.6,16.2,17.3,7,8.61
25/09/2007 7:50,8.7,12,20,5225.63,1016.7,1020.3,1020.3,474.6,98.2,5,323,11.2,13.6,16.2,17.3,6,8.99
25/09/2007 8:00,9.2,35,14,5225.66,1016.9,1020.5,1020.5,474.6,98.3,5,329,11.3,13.5,16.1,17.3,8,9.49
25/09/2007 8:10,9.8,34,12,5225.71,1016.9,1020.5,1020.5,474.6,98.1,6,403,11.4,13.5,16.1,17.3,8,10.11
25/09/2007 8:20,10.5,34,14,5225.78,1016.9,1020.5,1020.5,474.6,98.1,6,560,11.6,13.5,16.1,17.3,9,10.74
25/09/2007 8:30,10.6,20,17,5225.82,1017.3,1020.9,1020.9,474.6,98,6,339,11.8,13.4,16,17.3,9,10.86
25/09/2007 8:40,10.9,13,11,5225.86,1017.3,1020.9,1020.9,474.6,97.8,5,348,12.1,13.5,16,17.3,7,11.22
25/09/2007 8:50,11.6,15,17,5225.91,1017.3,1020.9,1020.9,474.6,97.4,6,426,12.4,13.4,16,17.3,8,11.95
25/09/2007 9:00,10.7,15,20,5226,1017.4,1021,1021,474.6,89.8,6,426,12.6,13.5,16,17.3,10,12.33
25/09/2007 9:10,10.6,17,14,5226.12,1017.4,1021,1021,474.6,85.4,6,526,12.9,13.4,16,17.3,9,13.01
25/09/2007 9:20,10.1,19,20,5226.28,1017.5,1021.1,1021.1,474.6,81.2,7,534,13.2,13.5,15.9,17.3,8,13.27
25/09/2007 9:30,9.4,3,14,5226.44,1017.7,1021.3,1021.3,474.6,77.2,6,534,13.5,13.5,15.9,17.3,10,13.34
25/09/2007 9:40,10.2,17,26,5226.63,1017.6,1021.2,1021.2,474.6,77.2,6,707,13.9,13.5,15.9,17.2,8,14.14
25/09/2007 9:50,9.6,11,20,5226.85,1017.7,1021.3,1021.3,474.6,72.9,7,633,14.2,13.6,15.9,17.3,10,14.39
25/09/2007 10:00,9.6,5,19,5227.01,1017.6,1021.2,1021.2,474.6,72.9,5,457,14.6,13.6,15.8,17.3,8,14.35
25/09/2007 10:10,8.8,350,19,5227.21,1017.6,1021.2,1021.2,474.6,67.6,6,441,14.9,13.7,15.8,17.3,9,14.71
25/09/2007 10:20,8.9,344,25,5227.38,1017.5,1021,1021.1,474.6,67.3,5,318,15.3,13.7,15.8,17.3,9,14.93
25/09/2007 10:30,8.7,339,30,5227.56,1017.4,1021,1021,474.6,66.9,5,364,15.5,13.8,15.8,17.2,9,14.78
25/09/2007 10:40,7.9,295,23,5227.91,1017.4,1020.9,1021,474.6,61.6,9,732,15.8,13.9,15.8,17.2,17,15.18
25/09/2007 10:50,7.7,274,23,5228.28,1017.5,1021,1021.1,474.6,59.6,10,624,16,14,15.7,17.2,18,15.48
25/09/2007 11:00,8.3,260,23,5228.58,1017.4,1021,1021,474.6,65.3,9,623,16.1,14.1,15.7,17.2,20,14.76
25/09/2007 11:10,8.4,245,25,5228.79,1017.4,1021,1021,474.6,70.9,9,260,16.3,14.2,15.7,17.2,18,13.62
25/09/2007 11:20,9.8,264,25,5228.93,1017.4,1021,1021,474.6,76.1,6,299,16.4,14.3,15.7,17.2,10,13.92
25/09/2007 11:30,10.7,297,21,5229.11,1017.3,1020.8,1020.9,474.6,74.5,5,617,16.5,14.3,15.7,17.2,8,15.21
25/09/2007 11:40,9.4,273,24,5229.35,1017.2,1020.7,1020.8,474.6,64.8,6,583,16.6,14.4,15.7,17.2,10,15.99
25/09/2007 11:50,7.8,267,28,5229.78,1017.3,1020.8,1020.9,474.6,55,9,878,16.7,14.5,15.7,17.2,16,16.92
25/09/2007 12:00,8,277,24,5230.3,1017.4,1020.9,1021,474.6,54.3,11,1050,16.9,14.6,15.6,17.2,18,17.31
25/09/2007 12:10,6.3,278,23,5230.74,1017.5,1021,1021.1,474.6,49.6,11,228,17.1,14.7,15.7,17.2,20,16.95
25/09/2007 12:20,5.3,289,22,5231.33,1017.7,1021.2,1021.3,474.6,46.2,12,836,17.5,14.8,15.6,17.2,20,16.92
25/09/2007 12:30,5.8,289,19,5231.98,1017.8,1021.3,1021.4,474.6,47,14,756,17.8,14.9,15.7,17.2,21,17.22
25/09/2007 12:40,6.1,279,27,5232.48,1017.6,1021.1,1021.2,474.6,48,11,498,18.1,14.9,15.6,17.2,19,17.22
25/09/2007 12:50,6.2,280,27,5232.94,1017.6,1021.1,1021.2,474.6,48.3,10,506,18.4,15,15.6,17.2,19,17.22
25/09/2007 13:00,5.9,292,20,5233.44,1017.6,1021.1,1021.2,474.6,49.3,12,443,18.6,15.1,15.6,17.2,20,16.52
25/09/2007 13:10,6.6,281,25,5234.04,1017.4,1020.9,1021,474.6,50.4,13,966,18.9,15.2,15.6,17.2,19,16.97
25/09/2007 13:20,6.5,291,22,5234.6,1017.3,1020.8,1020.9,474.6,48.5,11,952,19,15.3,15.6,17.2,21,17.49
25/09/2007 13:30,4.8,284,21,5235.2,1017.3,1020.8,1020.9,474.6,44,13,477,19.1,15.4,15.6,17.2,19,17.13
25/09/2007 13:40,5.9,283,24,5235.71,1017.2,1020.7,1020.8,474.6,49.3,12,482,19.3,15.5,15.6,17.2,20,16.55
25/09/2007 13:50,6.1,276,23,5236.35,1017.3,1020.8,1020.9,474.6,50,13,1212,19.5,15.6,15.6,17.2,21,16.59
25/09/2007 14:00,5.7,274,28,5236.93,1017.1,1020.6,1020.7,474.6,48.7,11,1173,19.6,15.7,15.6,17.2,17,16.53
25/09/2007 14:10,6,277,25,5237.45,1017.1,1020.6,1020.7,474.6,50.9,13,466,19.8,15.8,15.7,17.2,22,16.21
25/09/2007 14:20,6,286,21,5237.9,1017.2,1020.7,1020.8,474.6,52.5,12,330,19.8,15.9,15.7,17.2,18,15.67
25/09/2007 14:30,5.5,269,23,5238.36,1017.2,1020.7,1020.8,474.6,50.5,11,500,19.9,16,15.7,17.2,19,15.72
25/09/2007 14:40,5.5,275,23,5238.83,1017.4,1020.9,1021,474.6,47,11,293,19.9,16.1,15.7,17.2,18,16.93
25/09/2007 14:50,5.8,276,22,5239.41,1017.2,1020.7,1020.8,474.6,48.5,12,952,19.9,16.2,15.7,17.2,18,16.74
25/09/2007 15:00,5,279,21,5239.9,1017.3,1020.8,1020.9,474.6,47.4,12,298,20,16.3,15.7,17.2,22,16.2
25/09/2007 15:10,6.1,282,21,5240.28,1017.3,1020.8,1020.9,474.6,52.2,10,234,20.1,16.3,15.7,17.2,17,15.87
25/09/2007 15:20,6.2,280,20,5240.74,1017.4,1020.8,1021,474.6,53.2,13,264,20.2,16.4,15.7,17.2,18,15.74
25/09/2007 15:30,6.8,285,22,5241.1,1017.4,1020.9,1021,474.6,56.9,11,172,20.2,16.4,15.7,17.2,18,15.33
25/09/2007 15:40,7.6,276,26,5241.48,1017.3,1020.8,1020.9,474.6,55.7,9,622,20.1,16.5,15.8,17.2,16,16.46
25/09/2007 15:50,6.5,277,25,5241.89,1017.2,1020.7,1020.8,474.6,50,10,256,20,16.6,15.8,17.2,18,17.04
25/09/2007 16:00,6.2,284,21,5242.35,1017.3,1020.8,1020.9,474.6,52.3,12,356,19.9,16.7,15.8,17.2,19,16
25/09/2007 16:10,6.1,284,22,5242.75,1017.4,1020.9,1021,474.6,52.1,11,167,19.9,16.7,15.8,17.2,20,15.89
25/09/2007 16:20,6.3,280,23,5243.12,1017.4,1020.9,1021,474.6,54.1,11,125,19.9,16.8,15.8,17.2,17,15.5
25/09/2007 16:30,6.8,283,21,5243.47,1017.4,1020.9,1021,474.6,56.6,11,110,19.8,16.9,15.8,17.2,18,15.36
25/09/2007 16:40,7.2,87,93,5243.76,1017.3,1020.8,1020.9,474.6,58,9,103,19.7,16.9,15.9,17.2,15,15.39
25/09/2007 16:50,7.6,291,24,5244.05,1017.3,1020.8,1020.9,474.6,60.1,10,64,19.5,17,15.9,17.2,18,15.28
25/09/2007 17:00,8.4,289,18,5244.37,1017.6,1021.1,1021.2,474.6,64.9,13,73,19.4,17,15.9,17.2,22,14.94
25/09/2007 17:10,9.5,293,18,5244.56,1017.6,1021.2,1021.2,474.6,74.7,11,82,19.2,17,15.9,17.1,22,13.92
25/09/2007 17:20,10,301,21,5244.7,1017.6,1021.3,1021.2,474.6,77.2,9,47,19.1,17.1,15.9,17.1,15,13.95
25/09/2007 17:30,10.6,301,18,5244.81,1017.8,1021.3,1021.4,474.6,80.5,8,39,18.9,17.1,16,17.2,15,13.85
25/09/2007 17:40,9.5,297,20,5244.99,1017.7,1021.3,1021.3,474.6,71.7,9,43,18.7,17.1,16,17.1,15,14.53
25/09/2007 17:50,7.8,276,19,5245.23,1017.7,1021.3,1021.3,474.6,62.5,9,33,18.6,17.1,16,17.1,16,14.95
25/09/2007 18:00,7.4,277,21,5245.54,1017.7,1021.3,1021.3,474.6,60.2,11,27,18.4,17.1,16,17.1,16,15.11
25/09/2007 18:10,7.8,278,24,5245.83,1017.9,1021.4,1021.5,474.6,62.1,11,14,18.2,17.1,16,17.1,21,15.02
25/09/2007 18:20,8.1,278,20,5246.08,1017.9,1021.6,1021.5,474.6,64.8,10,17,18.1,17.1,16.1,17.1,17,14.7
25/09/2007 18:30,8.4,289,20,5246.31,1018,1021.6,1021.6,474.6,66.3,10,15,17.9,17.1,16.1,17.1,19,14.59
25/09/2007 18:40,8.5,297,21,5246.52,1018,1021.5,1021.6,474.6,66.7,9,22,17.8,17.1,16.1,17.1,17,14.59
25/09/2007 18:50,8.6,295,20,5246.73,1017.9,1021.5,1021.5,474.6,66.4,9,21,17.7,17.1,16.1,17.1,15,14.83
25/09/2007 19:00,8.9,285,24,5246.94,1018,1021.6,1021.6,474.6,67.6,9,21,17.5,17.1,16.1,17.1,15,14.89
25/09/2007 19:10,8.4,285,19,5247.22,1018,1021.6,1021.6,474.6,64.4,11,31,17.4,17.1,16.2,17.1,20,15.11
25/09/2007 19:20,8.9,287,22,5247.45,1018.2,1021.8,1021.8,474.6,67.7,10,23,17.3,17,16.2,17.1,18,14.84
25/09/2007 19:30,9.5,288,20,5247.7,1018.2,1021.9,1021.8,474.6,71.6,13,11,17.2,17,16.2,17.1,21,14.62
25/09/2007 19:40,9.7,290,19,5247.89,1018.3,1021.9,1021.9,474.6,72.6,10,19,17.1,17,16.2,17.1,15,14.59
25/09/2007 19:50,9.9,290,20,5248.06,1018.4,1022,1022,474.6,73.3,9,26,17,17,16.2,17.1,16,14.59
25/09/2007 20:00,10.2,298,19,5248.23,1018.4,1022,1022,474.6,75.1,10,18,16.9,16.9,16.3,17.1,17,14.56
25/09/2007 20:10,10.2,293,18,5248.39,1018.4,1022,1022,474.6,74.1,9,20,16.8,16.9,16.3,17.1,17,14.81
25/09/2007 20:20,9.7,280,21,5248.58,1018.5,1022.1,1022.1,474.6,72,10,16,16.7,16.9,16.3,17.1,17,14.73
25/09/2007 20:30,9.9,286,20,5248.77,1018.5,1022.1,1022.1,474.6,72.7,10,19,16.6,16.8,16.3,17.1,18,14.72
25/09/2007 20:40,10,285,20,5248.94,1018.4,1022,1022,474.6,72.5,9,20,16.6,16.8,16.3,17.1,14,14.88
25/09/2007 20:50,9.7,288,21,5249.15,1018.5,1022,1022.1,474.6,69.8,10,20,16.5,16.8,16.3,17.1,18,15.17
25/09/2007 21:00,9.6,280,22,5249.35,1018.5,1022,1022.1,474.6,69.2,9,25,16.4,16.7,16.3,17.1,18,15.21
25/09/2007 21:10,10,282,20,5249.56,1018.4,1021.9,1022,474.6,70.4,10,10,16.3,16.7,16.3,17.1,16,15.35
25/09/2007 21:20,10.1,281,22,5249.75,1018.5,1022,1022.1,474.6,71,9,14,16.3,16.7,16.3,17.1,12,15.3
25/09/2007 21:30,10.1,282,19,5249.94,1018.4,1021.9,1022,474.6,71.2,9,35,16.2,16.6,16.4,17.1,15,15.29
25/09/2007 21:40,10.1,285,20,5250.15,1018.3,1021.8,1021.9,474.6,70.5,10,27,16.1,16.6,16.4,17.1,15,15.45
25/09/2007 21:50,10.3,279,20,5250.36,1018.2,1021.7,1021.8,474.6,72,11,20,16.1,16.6,16.4,17.1,21,15.33
25/09/2007 22:00,10.6,287,18,5250.53,1018.1,1021.6,1021.7,474.6,73.4,9,11,16.1,16.5,16.4,17.1,15,15.33
25/09/2007 22:10,10.6,285,20,5250.69,1018,1021.5,1021.6,474.6,74.4,9,22,16,16.5,16.4,17.1,14,15.09
25/09/2007 22:20,10.2,287,21,5250.9,1018,1021.5,1021.6,474.6,72.3,11,23,16,16.5,16.4,17.1,20,15.2
25/09/2007 22:30,10.4,288,18,5251.1,1018,1021.5,1021.6,474.6,73.7,11,27,15.9,16.4,16.4,17.1,19,15.01
25/09/2007 22:40,10.3,289,19,5251.31,1017.8,1021.3,1021.4,474.6,73.1,11,27,15.9,16.4,16.4,17.1,20,15.05
25/09/2007 22:50,10.5,289,18,5251.49,1017.7,1021.2,1021.3,474.6,73.7,10,27,15.8,16.4,16.4,17.1,16,15.19
25/09/2007 23:00,10.8,294,20,5251.66,1017.7,1021.2,1021.3,474.6,75.3,10,30,15.7,16.4,16.4,17.1,16,15.1
25/09/2007 23:10,11,291,17,5251.84,1017.7,1021.2,1021.3,474.6,75.2,10,34,15.6,16.3,16.4,17.1,16,15.33
25/09/2007 23:20,11,285,17,5251.98,1017.6,1021.1,1021.2,474.6,75.3,8,15,15.6,16.3,16.4,17.1,12,15.35
25/09/2007 23:30,11.3,280,21,5252.11,1017.8,1021.3,1021.4,474.6,77.9,8,26,15.5,16.3,16.4,17.1,13,15.13
25/09/2007 23:40,12.3,273,23,5252.19,1017.8,1021.4,1021.4,474.6,88.1,10,23,15.5,16.2,16.4,17.1,17,14.24
25/09/2007 23:50,12.5,288,20,5252.25,1017.6,1021.2,1021.2,474.6,89.6,10,12,15.5,16.2,16.4,17.1,16,14.18
26/09/2007 0:00,12.7,285,19,5252.31,1017.8,1021.4,1021.4,474.6,91.7,11,34,15.5,16.2,16.4,17.1,19,14
26/09/2007 0:10,13.1,286,18,5252.33,1017.7,1021.3,1021.3,474.6,95.9,10,28,15.5,16.1,16.4,17.1,19,13.71
26/09/2007 0:20,13.3,284,17,5252.34,1017.6,1021.2,1021.2,474.6,96.7,8,29,15.4,16.1,16.4,17,13,13.78
26/09/2007 0:30,13.5,288,16,5252.35,1017.5,1021.1,1021.1,474.6,96.4,7,32,15.4,16.1,16.4,17.1,12,14.02
26/09/2007 0:40,13.6,282,18,5252.37,1017.5,1021,1021.1,474.6,94.8,8,38,15.4,16.1,16.4,17.1,16,14.43
26/09/2007 0:50,13.3,269,20,5252.41,1017.8,1021.3,1021.4,474.6,93,9,30,15.3,16,16.4,17,18,14.41
26/09/2007 1:00,13.6,266,22,5252.42,1017.6,1021.2,1021.2,474.8,97.5,11,42,15.3,16,16.4,17.1,20,13.97
26/09/2007 1:10,13.5,273,21,5252.43,1017.6,1021.2,1021.2,474.8,97.6,9,32,15.3,16,16.4,17.1,18,13.87
26/09/2007 1:20,13.6,280,17,5252.44,1017.3,1020.9,1020.9,474.8,97.6,10,38,15.3,15.9,16.4,17.1,15,13.94
26/09/2007 1:30,13.5,295,16,5252.45,1017.1,1020.7,1020.7,474.8,97.6,8,38,15.2,15.9,16.4,17,14,13.87
26/09/2007 1:40,13.6,293,19,5252.46,1017,1020.6,1020.6,474.8,97.6,8,32,15.2,15.9,16.4,17.1,13,13.93
26/09/2007 1:50,13.9,286,17,5252.47,1016.9,1020.4,1020.5,474.8,97.6,8,44,15.1,15.9,16.4,17,12,14.25
26/09/2007 2:00,14,284,19,5252.49,1017,1020.5,1020.6,474.8,97,10,56,15.1,15.9,16.4,17.1,15,14.52
26/09/2007 2:10,13.8,277,22,5252.52,1016.9,1020.4,1020.5,474.8,94.4,9,52,15,15.8,16.4,17,15,14.69
26/09/2007 2:20,13.3,276,21,5252.58,1016.9,1020.4,1020.5,474.8,90.5,9,59,15,15.8,16.4,17.1,15,14.83
26/09/2007 2:30,12.9,267,23,5252.68,1016.8,1020.4,1020.4,474.8,87.3,11,53,14.9,15.8,16.4,17,19,14.97
26/09/2007 2:40,12.8,272,21,5252.76,1016.8,1020.3,1020.4,474.8,86.7,8,57,14.9,15.8,16.4,17,17,15.04
26/09/2007 2:50,13.1,284,19,5252.82,1016.5,1020,1020.1,474.8,88.3,7,60,14.9,15.7,16.3,17.1,13,15.02
26/09/2007 3:00,12.6,280,23,5252.91,1016.4,1019.9,1020,474.8,85.5,9,66,14.9,15.7,16.4,17.1,16,15.03
26/09/2007 3:10,12.3,278,18,5253.02,1016.4,1019.9,1020,474.8,83.4,9,70,14.9,15.7,16.3,17,18,15.11
26/09/2007 3:20,12.5,274,22,5253.14,1016.3,1019.8,1019.9,474.8,83.9,10,76,14.8,15.7,16.4,17,17,15.19
26/09/2007 3:30,12.4,269,21,5253.26,1016.3,1019.8,1019.9,474.8,83.8,10,77,14.8,15.7,16.3,17.1,16,15.16
26/09/2007 3:40,12.3,270,21,5253.36,1016.3,1019.8,1019.9,474.8,83.8,9,23,14.8,15.6,16.3,17.1,16,15.02
26/09/2007 3:50,12.7,268,21,5253.45,1016.4,1019.9,1020,474.8,85.3,9,19,14.8,15.6,16.3,17,19,15.12
26/09/2007 4:00,12.6,272,21,5253.55,1016.3,1019.8,1019.9,474.8,84.4,9,23,14.7,15.6,16.3,17,16,15.22
26/09/2007 4:10,12.4,275,24,5253.65,1016.2,1019.7,1019.8,474.8,83.7,9,26,14.7,15.6,16.3,17,17,15.16
26/09/2007 4:20,12.7,272,22,5253.73,1016.2,1019.7,1019.8,474.8,85,8,27,14.7,15.5,16.3,17.1,17,15.23
26/09/2007 4:30,12.8,279,19,5253.8,1016.1,1019.6,1019.7,474.8,85.9,7,7,14.7,15.5,16.3,17,15,15.14
26/09/2007 4:40,12.9,283,17,5253.87,1016.1,1019.6,1019.7,474.8,86.3,7,26,14.7,15.5,16.3,17,16,15.2
26/09/2007 4:50,12.8,277,23,5253.97,1016.1,1019.6,1019.7,474.8,84.1,9,17,14.6,15.5,16.3,17,16,15.43
26/09/2007 5:00,13.1,262,24,5254.04,1016.2,1019.7,1019.8,474.8,90.2,11,19,14.6,15.5,16.3,17,21,14.67
26/09/2007 5:10,13.5,271,23,5254.07,1016.2,1019.7,1019.8,474.8,94.8,10,22,14.6,15.4,16.3,17,17,14.37
26/09/2007 5:20,13.8,274,23,5254.07,1016.1,1019.6,1019.7,474.8,97.5,8,18,14.6,15.4,16.3,17.1,12,14.22
26/09/2007 5:30,13.8,283,20,5254.07,1016.1,1019.6,1019.7,474.8,97.6,9,12,14.6,15.4,16.3,17.1,15,14.19
26/09/2007 5:40,14.1,274,24,5254.08,1016.1,1019.6,1019.7,474.8,96.9,9,14,14.6,15.4,16.2,17,17,14.57
